"iso_2","iso_3","country","continent","year","tax","variable","value"
"FR","FRA","France","EU","2005","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2005","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2006","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2006","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2007","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2007","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2008","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2008","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2009","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2009","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2010","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2010","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2011","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2011","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2012","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2012","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2013","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2013","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2014","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2014","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2015","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2015","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2016","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2016","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2017","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2017","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2018","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2018","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2019","5112 Sales","% of Total Revenue",0
"FR","FRA","France","EU","2019","5112 Sales","% of GDP",0
"FR","FRA","France","EU","2000","5121 Excise","% of GDP",2.683
"FR","FRA","France","EU","2000","5121 Excise","% of Total Revenue",6.177
"FR","FRA","France","EU","2001","5121 Excise","% of GDP",2.572
"FR","FRA","France","EU","2001","5121 Excise","% of Total Revenue",5.968
"FR","FRA","France","EU","2002","5121 Excise","% of GDP",2.684
"FR","FRA","France","EU","2002","5121 Excise","% of Total Revenue",6.329
"FR","FRA","France","EU","2003","5121 Excise","% of GDP",2.59
"FR","FRA","France","EU","2003","5121 Excise","% of Total Revenue",6.132
"FR","FRA","France","EU","2004","5121 Excise","% of Total Revenue",6.007
"FR","FRA","France","EU","2004","5121 Excise","% of GDP",2.548
"FR","FRA","France","EU","2005","5121 Excise","% of Total Revenue",5.655
"FR","FRA","France","EU","2005","5121 Excise","% of GDP",2.426
"FR","FRA","France","EU","2006","5121 Excise","% of Total Revenue",5.523
"FR","FRA","France","EU","2006","5121 Excise","% of GDP",2.39
"FR","FRA","France","EU","2007","5121 Excise","% of Total Revenue",5.302
"FR","FRA","France","EU","2007","5121 Excise","% of GDP",2.256
"FR","FRA","France","EU","2008","5121 Excise","% of Total Revenue",5.218
"FR","FRA","France","EU","2008","5121 Excise","% of GDP",2.209
"FR","FRA","France","EU","2009","5121 Excise","% of Total Revenue",5.524
"FR","FRA","France","EU","2009","5121 Excise","% of GDP",2.294
"FR","FRA","France","EU","2010","5121 Excise","% of Total Revenue",5.418
"FR","FRA","France","EU","2010","5121 Excise","% of GDP",2.283
"FR","FRA","France","EU","2011","5121 Excise","% of Total Revenue",5.412
"FR","FRA","France","EU","2011","5121 Excise","% of GDP",2.345
"FR","FRA","France","EU","2012","5121 Excise","% of Total Revenue",5.332
"FR","FRA","France","EU","2012","5121 Excise","% of GDP",2.365
"FR","FRA","France","EU","2013","5121 Excise","% of Total Revenue",5.422
"FR","FRA","France","EU","2013","5121 Excise","% of GDP",2.46
"FR","FRA","France","EU","2014","5121 Excise","% of Total Revenue",5.404
"FR","FRA","France","EU","2014","5121 Excise","% of GDP",2.456
"FR","FRA","France","EU","2015","5121 Excise","% of Total Revenue",5.662
"FR","FRA","France","EU","2015","5121 Excise","% of GDP",2.564
"FR","FRA","France","EU","2016","5121 Excise","% of Total Revenue",5.782
"FR","FRA","France","EU","2016","5121 Excise","% of GDP",2.624
"FR","FRA","France","EU","2017","5121 Excise","% of Total Revenue",5.814
"FR","FRA","France","EU","2017","5121 Excise","% of GDP",2.679
"FR","FRA","France","EU","2018","5121 Excise","% of Total Revenue",5.957
"FR","FRA","France","EU","2018","5121 Excise","% of GDP",2.736
"FR","FRA","France","EU","2019","5121 Excise","% of Total Revenue",5.872
"FR","FRA","France","EU","2019","5121 Excise","% of GDP",2.666
"DE","DEU","Germany","EU","2000","5000 Consumption","% of GDP",10.369
"DE","DEU","Germany","EU","2000","5000 Consumption","% of Total Revenue",28.51
"DE","DEU","Germany","EU","2001","5000 Consumption","% of GDP",10.239
"DE","DEU","Germany","EU","2001","5000 Consumption","% of Total Revenue",29.148
"DE","DEU","Germany","EU","2002","5000 Consumption","% of GDP",10.179
"DE","DEU","Germany","EU","2002","5000 Consumption","% of Total Revenue",29.455
"DE","DEU","Germany","EU","2003","5000 Consumption","% of GDP",10.313
"DE","DEU","Germany","EU","2003","5000 Consumption","% of Total Revenue",29.682
"DE","DEU","Germany","EU","2004","5000 Consumption","% of GDP",10.358
"DE","DEU","Germany","EU","2004","5000 Consumption","% of Total Revenue",30.174
"DE","DEU","Germany","EU","2005","5000 Consumption","% of GDP",10.364
"DE","DEU","Germany","EU","2005","5000 Consumption","% of Total Revenue",30.111
"DE","DEU","Germany","EU","2006","5000 Consumption","% of GDP",10.291
"DE","DEU","Germany","EU","2006","5000 Consumption","% of Total Revenue",29.454
"DE","DEU","Germany","EU","2007","5000 Consumption","% of GDP",10.718
"DE","DEU","Germany","EU","2007","5000 Consumption","% of Total Revenue",30.298
"DE","DEU","Germany","EU","2008","5000 Consumption","% of GDP",10.757
"DE","DEU","Germany","EU","2008","5000 Consumption","% of Total Revenue",30.011
"DE","DEU","Germany","EU","2009","5000 Consumption","% of GDP",11.267
"DE","DEU","Germany","EU","2009","5000 Consumption","% of Total Revenue",30.716
"DE","DEU","Germany","EU","2010","5000 Consumption","% of GDP",10.837
"DE","DEU","Germany","EU","2010","5000 Consumption","% of Total Revenue",30.501
"DE","DEU","Germany","EU","2011","5000 Consumption","% of GDP",10.885
"DE","DEU","Germany","EU","2011","5000 Consumption","% of Total Revenue",30.165
"DE","DEU","Germany","EU","2012","5000 Consumption","% of GDP",10.818
"DE","DEU","Germany","EU","2012","5000 Consumption","% of Total Revenue",29.384
"DE","DEU","Germany","EU","2013","5000 Consumption","% of GDP",10.684
"DE","DEU","Germany","EU","2013","5000 Consumption","% of Total Revenue",28.912
"DE","DEU","Germany","EU","2014","5000 Consumption","% of GDP",10.538
"DE","DEU","Germany","EU","2014","5000 Consumption","% of Total Revenue",28.626
"DE","DEU","Germany","EU","2015","5000 Consumption","% of GDP",10.575
"DE","DEU","Germany","EU","2015","5000 Consumption","% of Total Revenue",28.38
"DE","DEU","Germany","EU","2016","5000 Consumption","% of GDP",10.436
"DE","DEU","Germany","EU","2016","5000 Consumption","% of Total Revenue",27.667
"DE","DEU","Germany","EU","2017","5000 Consumption","% of GDP",10.132
"DE","DEU","Germany","EU","2017","5000 Consumption","% of Total Revenue",26.809
"DE","DEU","Germany","EU","2018","5000 Consumption","% of GDP",10.317
"DE","DEU","Germany","EU","2018","5000 Consumption","% of Total Revenue",26.768
"DE","DEU","Germany","EU","2019","5000 Consumption","% of GDP",10.365
"DE","DEU","Germany","EU","2019","5000 Consumption","% of Total Revenue",26.706
"DE","DEU","Germany","EU","2000","5111 VAT","% of GDP",6.679
"DE","DEU","Germany","EU","2000","5111 VAT","% of Total Revenue",18.365
"DE","DEU","Germany","EU","2001","5111 VAT","% of GDP",6.395
"DE","DEU","Germany","EU","2001","5111 VAT","% of Total Revenue",18.206
"DE","DEU","Germany","EU","2002","5111 VAT","% of GDP",6.237
"DE","DEU","Germany","EU","2002","5111 VAT","% of Total Revenue",18.048
"DE","DEU","Germany","EU","2003","5111 VAT","% of GDP",6.22
"DE","DEU","Germany","EU","2003","5111 VAT","% of Total Revenue",17.903
"DE","DEU","Germany","EU","2004","5111 VAT","% of GDP",6.089
"DE","DEU","Germany","EU","2004","5111 VAT","% of Total Revenue",17.738
"DE","DEU","Germany","EU","2005","5111 VAT","% of GDP",6.123
"DE","DEU","Germany","EU","2005","5111 VAT","% of Total Revenue",17.791
"DE","DEU","Germany","EU","2006","5111 VAT","% of GDP",6.182
"DE","DEU","Germany","EU","2006","5111 VAT","% of Total Revenue",17.695
"DE","DEU","Germany","EU","2007","5111 VAT","% of GDP",6.817
"DE","DEU","Germany","EU","2007","5111 VAT","% of Total Revenue",19.27
"DE","DEU","Germany","EU","2008","5111 VAT","% of GDP",6.919
"DE","DEU","Germany","EU","2008","5111 VAT","% of Total Revenue",19.302
"DE","DEU","Germany","EU","2009","5111 VAT","% of GDP",7.279
"DE","DEU","Germany","EU","2009","5111 VAT","% of Total Revenue",19.843
"DE","DEU","Germany","EU","2010","5111 VAT","% of GDP",7.04
"DE","DEU","Germany","EU","2010","5111 VAT","% of Total Revenue",19.814
"DE","DEU","Germany","EU","2011","5111 VAT","% of GDP",7.062
"DE","DEU","Germany","EU","2011","5111 VAT","% of Total Revenue",19.571
"DE","DEU","Germany","EU","2012","5111 VAT","% of GDP",7.079
"DE","DEU","Germany","EU","2012","5111 VAT","% of Total Revenue",19.229
"DE","DEU","Germany","EU","2013","5111 VAT","% of GDP",7.019
"DE","DEU","Germany","EU","2013","5111 VAT","% of Total Revenue",18.994
"DE","DEU","Germany","EU","2014","5111 VAT","% of GDP",6.948
"DE","DEU","Germany","EU","2014","5111 VAT","% of Total Revenue",18.874
"DE","DEU","Germany","EU","2015","5111 VAT","% of GDP",7.003
"DE","DEU","Germany","EU","2015","5111 VAT","% of Total Revenue",18.795
"DE","DEU","Germany","EU","2016","5111 VAT","% of Total Revenue",18.529
"DE","DEU","Germany","EU","2016","5111 VAT","% of GDP",6.989
"DE","DEU","Germany","EU","2017","5111 VAT","% of GDP",6.96
"DE","DEU","Germany","EU","2017","5111 VAT","% of Total Revenue",18.417
"DE","DEU","Germany","EU","2018","5111 VAT","% of GDP",7.015
"DE","DEU","Germany","EU","2018","5111 VAT","% of Total Revenue",18.2
"DE","DEU","Germany","EU","2019","5111 VAT","% of GDP",7.087
"DE","DEU","Germany","EU","2019","5111 VAT","% of Total Revenue",18.26
"DE","DEU","Germany","EU","2000","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2000","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2001","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2001","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2002","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2002","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2003","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2003","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2004","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2004","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2005","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2005","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2006","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2006","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2007","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2007","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2008","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2008","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2009","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2009","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2010","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2010","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2011","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2011","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2012","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2012","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2013","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2013","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2014","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2014","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2015","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2015","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2016","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2016","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2017","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2017","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2018","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2018","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2019","5112 Sales","% of Total Revenue",0
"DE","DEU","Germany","EU","2019","5112 Sales","% of GDP",0
"DE","DEU","Germany","EU","2000","5121 Excise","% of GDP",2.713
"DE","DEU","Germany","EU","2000","5121 Excise","% of Total Revenue",7.46
"DE","DEU","Germany","EU","2001","5121 Excise","% of GDP",2.835
"DE","DEU","Germany","EU","2001","5121 Excise","% of Total Revenue",8.07
"DE","DEU","Germany","EU","2002","5121 Excise","% of GDP",2.941
"DE","DEU","Germany","EU","2002","5121 Excise","% of Total Revenue",8.509
"DE","DEU","Germany","EU","2003","5121 Excise","% of GDP",3.11
"DE","DEU","Germany","EU","2003","5121 Excise","% of Total Revenue",8.952
"DE","DEU","Germany","EU","2004","5121 Excise","% of GDP",2.929
"DE","DEU","Germany","EU","2004","5121 Excise","% of Total Revenue",8.534
"DE","DEU","Germany","EU","2005","5121 Excise","% of GDP",2.849
"DE","DEU","Germany","EU","2005","5121 Excise","% of Total Revenue",8.276
"DE","DEU","Germany","EU","2006","5121 Excise","% of GDP",2.751
"DE","DEU","Germany","EU","2006","5121 Excise","% of Total Revenue",7.875
"DE","DEU","Germany","EU","2007","5121 Excise","% of GDP",2.552
"DE","DEU","Germany","EU","2007","5121 Excise","% of Total Revenue",7.213
"DE","DEU","Germany","EU","2008","5121 Excise","% of GDP",2.497
"DE","DEU","Germany","EU","2008","5121 Excise","% of Total Revenue",6.967
"DE","DEU","Germany","EU","2009","5121 Excise","% of GDP",2.604
"DE","DEU","Germany","EU","2009","5121 Excise","% of Total Revenue",7.099
"DE","DEU","Germany","EU","2010","5121 Excise","% of GDP",2.474
"DE","DEU","Germany","EU","2010","5121 Excise","% of Total Revenue",6.962
"DE","DEU","Germany","EU","2011","5121 Excise","% of GDP",2.463
"DE","DEU","Germany","EU","2011","5121 Excise","% of Total Revenue",6.826
"DE","DEU","Germany","EU","2012","5121 Excise","% of GDP",2.363
"DE","DEU","Germany","EU","2012","5121 Excise","% of Total Revenue",6.418
"DE","DEU","Germany","EU","2013","5121 Excise","% of GDP",2.299
"DE","DEU","Germany","EU","2013","5121 Excise","% of Total Revenue",6.22
"DE","DEU","Germany","EU","2014","5121 Excise","% of GDP",2.224
"DE","DEU","Germany","EU","2014","5121 Excise","% of Total Revenue",6.041
"DE","DEU","Germany","EU","2015","5121 Excise","% of GDP",2.159
"DE","DEU","Germany","EU","2015","5121 Excise","% of Total Revenue",5.794
"DE","DEU","Germany","EU","2016","5121 Excise","% of GDP",2.071
"DE","DEU","Germany","EU","2016","5121 Excise","% of Total Revenue",5.49
"DE","DEU","Germany","EU","2017","5121 Excise","% of GDP",2.04
"DE","DEU","Germany","EU","2017","5121 Excise","% of Total Revenue",5.398
"DE","DEU","Germany","EU","2018","5121 Excise","% of GDP",1.97
"DE","DEU","Germany","EU","2018","5121 Excise","% of Total Revenue",5.112
"DE","DEU","Germany","EU","2019","5121 Excise","% of GDP",1.919
"DE","DEU","Germany","EU","2019","5121 Excise","% of Total Revenue",4.943
"GR","GRC","Greece","EU","2000","5000 Consumption","% of GDP",11.777
"GR","GRC","Greece","EU","2000","5000 Consumption","% of Total Revenue",35.233
"GR","GRC","Greece","EU","2001","5000 Consumption","% of GDP",11.79
"GR","GRC","Greece","EU","2001","5000 Consumption","% of Total Revenue",36.915
"GR","GRC","Greece","EU","2002","5000 Consumption","% of GDP",12.119
"GR","GRC","Greece","EU","2002","5000 Consumption","% of Total Revenue",36.561
"GR","GRC","Greece","EU","2003","5000 Consumption","% of GDP",11.328
"GR","GRC","Greece","EU","2003","5000 Consumption","% of Total Revenue",35.971
"GR","GRC","Greece","EU","2004","5000 Consumption","% of GDP",10.953
"GR","GRC","Greece","EU","2004","5000 Consumption","% of Total Revenue",35.951
"GR","GRC","Greece","EU","2005","5000 Consumption","% of GDP",11.161
"GR","GRC","Greece","EU","2005","5000 Consumption","% of Total Revenue",35.016
"GR","GRC","Greece","EU","2006","5000 Consumption","% of GDP",11.316
"GR","GRC","Greece","EU","2006","5000 Consumption","% of Total Revenue",36.445
"GR","GRC","Greece","EU","2007","5000 Consumption","% of Total Revenue",36.445
"GR","GRC","Greece","EU","2007","5000 Consumption","% of GDP",11.589
"GR","GRC","Greece","EU","2008","5000 Consumption","% of Total Revenue",36.537
"GR","GRC","Greece","EU","2008","5000 Consumption","% of GDP",11.62
"GR","GRC","Greece","EU","2009","5000 Consumption","% of GDP",11.073
"GR","GRC","Greece","EU","2009","5000 Consumption","% of Total Revenue",36.009
"GR","GRC","Greece","EU","2010","5000 Consumption","% of GDP",12.375
"GR","GRC","Greece","EU","2010","5000 Consumption","% of Total Revenue",38.628
"GR","GRC","Greece","EU","2011","5000 Consumption","% of GDP",13.249
"GR","GRC","Greece","EU","2011","5000 Consumption","% of Total Revenue",39.383
"GR","GRC","Greece","EU","2012","5000 Consumption","% of GDP",13.668
"GR","GRC","Greece","EU","2012","5000 Consumption","% of Total Revenue",38.169
"GR","GRC","Greece","EU","2013","5000 Consumption","% of GDP",14.111
"GR","GRC","Greece","EU","2013","5000 Consumption","% of Total Revenue",39.487
"GR","GRC","Greece","EU","2014","5000 Consumption","% of GDP",14.251
"GR","GRC","Greece","EU","2014","5000 Consumption","% of Total Revenue",39.583
"GR","GRC","Greece","EU","2015","5000 Consumption","% of GDP",14.498
"GR","GRC","Greece","EU","2015","5000 Consumption","% of Total Revenue",39.837
"GR","GRC","Greece","EU","2016","5000 Consumption","% of GDP",15.501
"GR","GRC","Greece","EU","2016","5000 Consumption","% of Total Revenue",40.409
"GR","GRC","Greece","EU","2017","5000 Consumption","% of GDP",15.369
"GR","GRC","Greece","EU","2017","5000 Consumption","% of Total Revenue",39.792
"GR","GRC","Greece","EU","2018","5000 Consumption","% of GDP",15.372
"GR","GRC","Greece","EU","2018","5000 Consumption","% of Total Revenue",39.497
"GR","GRC","Greece","EU","2019","5000 Consumption","% of GDP",15.328
"GR","GRC","Greece","EU","2019","5000 Consumption","% of Total Revenue",39.6
"GR","GRC","Greece","EU","2000","5111 VAT","% of GDP",6.32
"GR","GRC","Greece","EU","2000","5111 VAT","% of Total Revenue",18.909
"GR","GRC","Greece","EU","2001","5111 VAT","% of Total Revenue",20.96
"GR","GRC","Greece","EU","2001","5111 VAT","% of GDP",6.694
"GR","GRC","Greece","EU","2002","5111 VAT","% of Total Revenue",22.095
"GR","GRC","Greece","EU","2002","5111 VAT","% of GDP",7.324
"GR","GRC","Greece","EU","2003","5111 VAT","% of GDP",6.745
"GR","GRC","Greece","EU","2003","5111 VAT","% of Total Revenue",21.417
"GR","GRC","Greece","EU","2004","5111 VAT","% of GDP",6.493
"GR","GRC","Greece","EU","2004","5111 VAT","% of Total Revenue",21.313
"GR","GRC","Greece","EU","2005","5111 VAT","% of GDP",6.724
"GR","GRC","Greece","EU","2005","5111 VAT","% of Total Revenue",21.097
"GR","GRC","Greece","EU","2006","5111 VAT","% of GDP",6.773
"GR","GRC","Greece","EU","2006","5111 VAT","% of Total Revenue",21.812
"GR","GRC","Greece","EU","2007","5111 VAT","% of GDP",7.096
"GR","GRC","Greece","EU","2007","5111 VAT","% of Total Revenue",22.315
"GR","GRC","Greece","EU","2008","5111 VAT","% of GDP",7.016
"GR","GRC","Greece","EU","2008","5111 VAT","% of Total Revenue",22.061
"GR","GRC","Greece","EU","2009","5111 VAT","% of GDP",6.264
"GR","GRC","Greece","EU","2009","5111 VAT","% of Total Revenue",20.369
"GR","GRC","Greece","EU","2010","5111 VAT","% of GDP",7.06
"GR","GRC","Greece","EU","2010","5111 VAT","% of Total Revenue",22.037
"GR","GRC","Greece","EU","2011","5111 VAT","% of GDP",7.256
"GR","GRC","Greece","EU","2011","5111 VAT","% of Total Revenue",21.567
"GR","GRC","Greece","EU","2012","5111 VAT","% of GDP",7.172
"GR","GRC","Greece","EU","2012","5111 VAT","% of Total Revenue",20.029
"GR","GRC","Greece","EU","2013","5111 VAT","% of GDP",6.971
"GR","GRC","Greece","EU","2013","5111 VAT","% of Total Revenue",19.506
"GR","GRC","Greece","EU","2014","5111 VAT","% of GDP",7.095
"GR","GRC","Greece","EU","2014","5111 VAT","% of Total Revenue",19.707
"GR","GRC","Greece","EU","2015","5111 VAT","% of GDP",7.269
"GR","GRC","Greece","EU","2015","5111 VAT","% of Total Revenue",19.974
"GR","GRC","Greece","EU","2016","5111 VAT","% of GDP",8.121
"GR","GRC","Greece","EU","2016","5111 VAT","% of Total Revenue",21.17
"GR","GRC","Greece","EU","2017","5111 VAT","% of GDP",8.125
"GR","GRC","Greece","EU","2017","5111 VAT","% of Total Revenue",21.036
"GR","GRC","Greece","EU","2018","5111 VAT","% of GDP",8.277
"GR","GRC","Greece","EU","2018","5111 VAT","% of Total Revenue",21.266
"GR","GRC","Greece","EU","2019","5111 VAT","% of GDP",8.277
"GR","GRC","Greece","EU","2019","5111 VAT","% of Total Revenue",21.266
"GR","GRC","Greece","EU","2000","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2000","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2001","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2001","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2002","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2002","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2003","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2003","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2004","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2004","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2005","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2005","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2006","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2006","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2007","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2007","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2008","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2008","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2009","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2009","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2010","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2010","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2011","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2011","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2012","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2012","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2013","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2013","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2014","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2014","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2015","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2015","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2016","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2016","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2017","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2017","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2018","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2018","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2019","5112 Sales","% of Total Revenue",0
"GR","GRC","Greece","EU","2019","5112 Sales","% of GDP",0
"GR","GRC","Greece","EU","2000","5121 Excise","% of GDP",2.881
"GR","GRC","Greece","EU","2000","5121 Excise","% of Total Revenue",8.619
"GR","GRC","Greece","EU","2001","5121 Excise","% of GDP",2.926
"GR","GRC","Greece","EU","2001","5121 Excise","% of Total Revenue",9.161
"GR","GRC","Greece","EU","2002","5121 Excise","% of GDP",2.854
"GR","GRC","Greece","EU","2002","5121 Excise","% of Total Revenue",8.61
"GR","GRC","Greece","EU","2003","5121 Excise","% of GDP",2.744
"GR","GRC","Greece","EU","2003","5121 Excise","% of Total Revenue",8.715
"GR","GRC","Greece","EU","2004","5121 Excise","% of GDP",2.569
"GR","GRC","Greece","EU","2004","5121 Excise","% of Total Revenue",8.431
"GR","GRC","Greece","EU","2005","5121 Excise","% of GDP",2.597
"GR","GRC","Greece","EU","2005","5121 Excise","% of Total Revenue",8.147
"GR","GRC","Greece","EU","2006","5121 Excise","% of GDP",2.469
"GR","GRC","Greece","EU","2006","5121 Excise","% of Total Revenue",7.95
"GR","GRC","Greece","EU","2007","5121 Excise","% of GDP",2.525
"GR","GRC","Greece","EU","2007","5121 Excise","% of Total Revenue",7.942
"GR","GRC","Greece","EU","2008","5121 Excise","% of GDP",2.377
"GR","GRC","Greece","EU","2008","5121 Excise","% of Total Revenue",7.473
"GR","GRC","Greece","EU","2009","5121 Excise","% of GDP",2.654
"GR","GRC","Greece","EU","2009","5121 Excise","% of Total Revenue",8.63
"GR","GRC","Greece","EU","2010","5121 Excise","% of GDP",3.348
"GR","GRC","Greece","EU","2010","5121 Excise","% of Total Revenue",10.45
"GR","GRC","Greece","EU","2011","5121 Excise","% of GDP",3.875
"GR","GRC","Greece","EU","2011","5121 Excise","% of Total Revenue",11.519
"GR","GRC","Greece","EU","2012","5121 Excise","% of Total Revenue",10.48
"GR","GRC","Greece","EU","2012","5121 Excise","% of GDP",3.753
"GR","GRC","Greece","EU","2013","5121 Excise","% of Total Revenue",10.838
"GR","GRC","Greece","EU","2013","5121 Excise","% of GDP",3.873
"GR","GRC","Greece","EU","2014","5121 Excise","% of Total Revenue",10.665
"GR","GRC","Greece","EU","2014","5121 Excise","% of GDP",3.84
"GR","GRC","Greece","EU","2015","5121 Excise","% of Total Revenue",10.741
"GR","GRC","Greece","EU","2015","5121 Excise","% of GDP",3.909
"GR","GRC","Greece","EU","2016","5121 Excise","% of GDP",4.041
"GR","GRC","Greece","EU","2016","5121 Excise","% of Total Revenue",10.533
"GR","GRC","Greece","EU","2017","5121 Excise","% of GDP",3.816
"GR","GRC","Greece","EU","2017","5121 Excise","% of Total Revenue",9.882
"GR","GRC","Greece","EU","2018","5121 Excise","% of GDP",3.862
"GR","GRC","Greece","EU","2018","5121 Excise","% of Total Revenue",9.924
"GR","GRC","Greece","EU","2019","5121 Excise","% of GDP",3.862
"GR","GRC","Greece","EU","2019","5121 Excise","% of Total Revenue",9.924
